policy_id,policy_name,category,subcategory,region_scope,age_min,age_max,employment_condition,housing_condition,income_condition_text,apply_start_date,apply_end_date,apply_status,source_org,source_url,summary,source_type
20250115005400110269,디지털숲가꾸기,취업,취업지원,기타,19,39,unknown,unknown,,2025-04-01,2025-12-19,closed,한국임업진흥원,,"청년 일자리를 통한 국공사유림 과거 산림경영활동(조림, 숲가꾸기 등) 데이터를 수집하고 공간정보를 구축 2025년 디지털숲가꾸기 사업을 통해 과거 국,공,사유림 산림경영활동 데이터 수집 및 공간정보 DB구축 사업을 진행함에 있어 취업준비생의 청년들을 대상으로 일자리 창출 예정 장기미취업청년 디지털숲가꾸기",api
20250115005400210262,꿈이룸 프로젝트,취업,면접지원,경기,18,39,job_seeking,unknown,,2025-01-01,2025-12-31,closed,기획재정국,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=3960,"광주시에 주민등록을 둔 18~39세 청년 구직자(고교졸업예정자포함) 또는 광주시 소재 대학교에 재학(휴학)중인 취업준비생의 면접 준비 부담 해소 및 구직비용 절감을 위해 면접정장을 횟수 제한 없이 대여해주며 연간 1회에 한하여 증명사진 촬영을 지원 - 면접정장 무료 대여 품목 &middot; (남자) 재킷, 바지, 셔츠, 구두, 벨트, 넥타이 &middot; (여자) 재킷, 스커트, 블라우스, 구두 - 대여 기간 : 대여일로부터 3박 4일 - 대여 횟수 : 제한 없음 - 취업용 증명사진 무료 지원(1인당 16매 제공) : 연간 1회",api
20250114005400110232,국제옵서버 인력 확대,취업,취업지원,기타,19,34,unknown,unknown,,2025-01-01,2025-12-31,closed,수산정책관,https://www.fira.or.kr,"해외 조업 원양어선 승선, IUU 어업 예방 및 감시와 과학자료 수집 활동을 하는 청년 국제옵서버 양성 국제옵서버 프로그램의 안정적 운영을 위한 옵서버 신규 양성, 옵서버 승선경비 지원 등 청년 일자리 제공 교육지원 국제옵서버 인력 확대",api
20250114005400110219,청년해기인력 공급기반 강화,취업,교육훈련,기타,19,34,job_seeking,unknown,,2025-01-01,2025-12-31,closed,선원정책과,https://edu.hikosma.or.kr,"미취업 청년해기사를 대상으로, 산.학 협력을 통한 선사 맞춤형 특화교육 및 취업지원을 하고 승선에 대한 동기부여 등을 통해 국적 청년 해기사의 안정적 공급시스템 구축 선사 실수요를 반영한 실무특화 교육 제공, 승선 동기부여 및 인식개선을 위한 해기마인드교육 및 멘토링 실시, 교육대상자-협약 참여기업간 취업 매칭 지원 교육지원 청년해기인력 공급기반 강화",api
20250113005400110180,취업지원대상자 취업능력개발비용 지원(국가보훈부),취업,취업지원,all,18,74,unknown,unknown,,,,always,국가보훈부,https://job.mpva.go.kr/,"국가보훈대상자 중 '취업지원 대상자의 취업역량 향이상'을 위한 취업수강료 지원 1. 1인당 지원 한도액(연간 지원한도액) - 유공자 본인: 총 300만원(연간 150만원) - 유가족: 총 150만원(연간 75만원) * 단, 취업지원대상자 본인이 제대군인과 국가유공자 자격의 중복으로 제대군인 직업능력개발교육비 지원을 받은 경우 그 차액에 대해 지원(중복 수혜 불가) 2. 지원비율: 취업수강료 실부담액의 70% 지원 장기미취업청년 취업지원대상자 취업능력개발비용 지원(국가보훈부)",api
20250113005400110171,청년어업인 정착지원 사업,취업,취업지원,기타,18,40,unknown,unknown,건강보험료 소득판정 기준 중위소득 150%,,,always,어촌양식정책관,,청년의 어촌유입과 안정적인 어촌정착을 위해 정착자금 지원 수산업 경영비 및 어가 가계자금으로 사용할 수 있도록 월 최대 110만원 최장 3년간 보조금 지원 보조금 청년어업인 정착지원 사업,api
20250112005400110167,산림산업 창업지원,취업,창업지원,기타,18,39,unknown,unknown,,,,always,한국임업진흥원,,산림분야 관심자 및 전공자 태상 취ㆍ창업 실적역량 강화로 임산업 분야 우수 청년인재 유입 확대 1. 청년 산림인 취업지원 - 온ㆍ오프라인 소통강화로 산림분야 일자리 정보 접근성 향상 - 민ㆍ관 협업을 통한 현장현 산림분야 실무인재 양성 - 청년 취업지원 효율화 모색 및 네트워크 구축 2. 청년 산림인 창업지원 - 산림분야 창업자 대상 수준별 비즈니스 실전역량 강화 - 산림창업 진입장벽 완화 및 창업 성공 도약ㆍ지원 - 창업자 및 전문가간 네트워킹으로 산림창업 활성화 지원 세부추진사업별로 공고 벤처 산림산업 창업지원,api
20250110005400110161,제대군인 직업능력 개발훈련,취업,교육훈련,all,0,0,unknown,unknown,,,,always,국가보훈부,,"전역 예정자의 직업능력 개발훈련 지원 사업 근로자직업능력 개발법에 따른 직업능력개발훈련 실시기관에 추천 교육지원,맞춤형상담서비스,해외진출 제대군인 직업능력 개발훈련",api
20250110005400110155,제대군인 직업능력개발교육비 지원,취업,교육훈련,all,0,0,unknown,unknown,,,,always,제대군인일자리과,https://www.vnet.go.kr/gud/GudCv004.do,"제대군인 및 전역예정자를 대상으로 개인의 전직목표와 적성에 맞는 맞춤식 전문교육을 통해 취업에 직접적으로 필요한 교육훈련과정 지원 사업 전역 후 3년이 지나지 않고 미취창업중인 중장기 복무 전역(예정)자에게 최대 150만원 한도의 직업능력개발교육비 지원 (수강료 국비지원 80%, 자기부담률 20%) 교육지원,맞춤형상담서비스 제대군인 직업능력개발교육비 지원",api
20250110005400110154,제대군인 사이버교육,취업,창업지원,all,0,0,unknown,unknown,,,,always,국가보훈부,https://www.vnet.go.kr/edc/EdcCyb.do,"- 제대군인 특성에 맞는 시장 친화적이며 취창업과 연계한 차별화된 직업교육 확대 - 시간과 장소 제약 없이 다양한 교육과정을 제공함으로써 직업능력 역량을 제고하여 성공적인 사회복귀지원 1인당 월 3개 (연 12개) 과목 사이버교육 지원 교재비 50% 지원(1인당 6권까지, 20만원 한도, 예산 범위 내 지원) 교육지원 제대군인 사이버교육",api
20250110005400110153,제대군인지원센터,취업,창업지원,all,0,0,job_seeking,unknown,,,,always,국가보훈부,https://vnet.go.kr/,"제대(예정) 군인의 사회정착 지원을 위해 직업능력개발, 취창업, 교육, 멘토링 등의 구직활동 지원 □ 직업능력개발 교육비 □ 전직지원금 □ 사이버교육 □ 무료법률 구조 □ 심리재활서비스 등 지원 교육지원,중소기업,해외진출,맞춤형상담서비스 제대군인지원센터",api
20250110005400110151,제대군인 전직지원금,취업,창업지원,all,0,0,job_seeking,unknown,,,,always,국가보훈부,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=11800000096,"전역후 6개월 이내 실업상태의 군인연금비대상 장기복무제대군인의 취, 창업 촉진을 위한 전직지원금 지원 ○ 매월 장기복무 81만 원, 중기복무 58만 원 씩 6개월 간 지급. 다만 수급기간 중 취창업시에는 취업이나 창업을 한 다음 달부터 남은 달까지 받을 총 지급액의 1/2을 일시금으로 지급 * 신청기간 : 전역후 6개월이내 바우처,맞춤형상담서비스 제대군인 전직지원금",api
20250110005400110150,병 자기개발비용 지원,취업,취업지원,기타,0,0,unknown,unknown,,2025-01-02,2025-11-30,closed,국방부,https://www.narasarang.or.kr,"군 복무 중 자기개발 기회를 확대하고자 자기개발에 소요된 비용의 80%(연간 12만 원 한도)를 지원해주는 제도 군 복무 중 자기개발활동에 소요된 비용의 80%를 지원하되 연간 12만 원 한도, 복무 기간 중 총 24만 원 한도 내에서 지원 교육지원 병 자기개발비용 지원",api
20250110005400110149,중.장기복무제대군인 무료법률구조지원,취업,취업지원,all,0,0,unknown,unknown,보건복지부장관이 고시하는 중위소득 125% 이하자,,,always,대한법률구조공단,https://www.vnet.go.kr/gud/GudCv008.do,"국토방위의 임무를 성실히 수행하고 전역 후 사회에 적응하는 과정에서 경제적으로 어렵거나, 법을 모르기 때문에 법의 보호를 충분히 받지 못하는 중&middot;장기복무제대군인에 대해 소송비용 등을 국가가 부담하여 대한법률구조공단에서 지원을 받도록 하는 제도 - 소송비용 지원 : 변호사 비용, 인지액, 송달료 등 * 소송비용은 대한법률구조공단에서 대납 후 청구하면 예산 범위내에서 국가보훈부에서 대한법률구조공단에 지급 - 지원대상 소송사건 : 민사 &middot; 가사사건, 행정심판사건, 행정소송사건, 헌법소원사건, 형사사건, 「국가배상",api
20250110005400110148,해운항만물류 전문인력 양성(산학연계 인턴십),취업,취업지원,기타,0,0,student,unknown,,,,always,스마트해운물류팀,,"대학생의 국내외 해운물류분야 기업 인턴십 지원을 통한 취업률 제고 국내외 기업과 연계한 인턴십 파견지원금을 통해 기업과 학생의 참여 유도 및 실질적 취업연계 가능성 제고 인턴,교육지원,해외진출 해운항만물류 전문인력 양성(산학연계 인턴십)",api
20250109005400110118,고교생 맞춤형 고용서비스,취업,교육훈련,all,0,0,student,unknown,,,,always,고용노동부,https://www.moel.go.kr/policyitrd/policyItrdView.do?policy_itrd_sn=12,"대학의 우수 인프라를 활용하여 취업을 희망하는 고교 재학생을 대상으로 진로 설계, 희망직업 포트폴리오 작성 및 취업활동계획 수립 지원, 직업훈련&middot;일경험 연계 등 맞춤형 고용서비스를 제공하여 졸업 후 원활한 노동시장 진입 촉진 &quot;직업훈련 전&middot;후로 진로상담 및 취업활동계획 수립, 취업역량 강화 프로그램 등 체계적 고용서비스* 지원 * ①진로 탐색, 심층 상담, 직업 포트폴리오 설계 &rarr; ②취업 목표 수립 및 활동계획 수립&middot;관리 &rarr; ③일경험&middot;직업훈련 프로그램 참여",api
20250109005400110117,직장적응 지원,취업,교육훈련,all,15,34,unknown,unknown,,,,always,고용노동부,https://youth-up.kr/growth,"산업단지 입주기업 등의 CEO‧중간관리자‧인사담당자 대상 청년친화 조직문화 교육‧컨설팅 및 신입직원 대상 직장적응 지원 프로그램(on-borarding)을 제공합니다. &quot; ◦ (청년친화 조직문화 교육‧컨설팅) 청년세대 이해 및 커뮤니케이션 방법, 직장내 괴롭힘 및 갑질 예방, 성과관리 전략 및 성공하는 리더십 프로그램 등 제공 ◦ (직장적응 지원 프로그램) 조직 내 성장방법, 협업 커뮤니케이션 스킬, 메일 작성법, 비즈니스 매너, 상호 교류 프로그램, 퍼스널컬러와 이미지메이킹 프로그램 등 제공 * 운영방식 및 운영 프로그램",api
20250108005400210084,청년 면접 지원 사업,취업,면접지원,경기,19,39,job_seeking,unknown,,2025-01-01,2025-12-31,closed,가평군,,"청년 실업률 및 구직기간 장기화로 어려움을 겪는 지역 청년들에게 면접 지원을 통해 취업부담 경감 및 적극적 구직활동 지원 ○ 사업대상: 관내 주민등록을 둔 19세 ~ 39세 구직 청년 ○ 사업내용: 증명사진 및 헤어&middot;메이크업비, 정장 대여비 지원 - 지원범위: 1인당 연 3회(회당 10만원 이내) 지원 장기미취업청년 청년 면접 지원 사업",api
20250107005400110063,2025년 국가유산 산업 인턴 지원 사업,취업,취업지원,기타,19,39,unknown,unknown,,2025-01-01,2025-12-31,closed,국가유산진흥원,https://heritage-intern.recruiter.co.kr/appsite/company/index,국가유산 산업 분야 취업 준비 청년들의 현장 실무역량을 강화하여 취업을 위한 경력 지원 및 국가유산 산업확장 도모 □ 지원대상: 국가유산 산업 분야 취업을 준비 중인 청년 ※ 대한민국 국적 소지자에 한함 □ 지원연령: 만 19세 이상 ~ 39세 이하 ※ 1985. 3. 2.~ 2006. 3. 1 출생자에 한함 □ 근로조건 ㅇ 근무장소: 매칭이 완료된 인턴 운영기관 ㅇ 근무기간: 2025. 3. 1.~ 8.31.(총 6개월 / ※ 근무기간은 상황에 따라 조정될 수 있음) ㅇ 근로계약: 인턴과 인턴 운영기관 간 근로계약 체결 - 근무조,api
20250107005400110060,2025년 매장유산 미정리유물 보존 및 활용사업,취업,취업지원,기타,18,100,unknown,unknown,,2025-01-01,2025-12-31,closed,문화유산국,www.work.go.kr,"대학박물관 내 미정리 유물 일제 등록 지원 및 활용을 통한 유물의 안전한 보관 관리 및 청년일자리 제공 ㅇ 지원내용 - 대학박물관(17개관) 내 미정리 유물 일제 등록 및 활용인원 채용(90명) ㅇ 주요내용 - 미정리 유물에 대한 세척, 넘버링, 사진촬영 등 유물분류 작업 - 미귀속 미발간 보고세 대한 정리 후 보고서 발간 - 국가귀속 대상 유물 등록 및 자료 현행화 등 국가귀속 사전작업 ㅇ 진행경과 - '24년 추진 실적: 26개 대학박물관 약 92명 채용 - 3만여점 미정리 유물 보존 및 활용 보고서 22개권 발간 1만 8천여점",api
20250107005400210058,지역상생 청년일자리 창출 사업,취업,창업지원,서울,18,34,unknown,unknown,,2025-03-01,2025-12-31,closed,미래전략산업국,http://seoulnextlocal.co.kr/,"목포-서울시 지역 간 협력 청년 일자리 구축, 지역자원 탐색 및 청년창업 자원을 지원하여 청년의 지역 정착 및 일자리 창출을 도모하고자 함 ○ 지원대상 : 서울시 거주 청년(만19세~39세이하) ○ 지원기준 : 목포시를 선택한 서울시 청년 ○ 지원내용 : 지역자원조사 기간 우리시 소개 및 관련 기관 연계 및 숙박비, 식비, 사무공간 등 해외진출,보조금 지역상생 청년일자리 창출 사업",api
20250103005400210044,창업보육센터 지원,취업,창업지원,기타,18,39,unknown,unknown,,,,always,경제산업국,https://sanhak.hanseo.ac.kr/,"다양한 맞춤형 창업기업 육성 및 지원 ▪ 지원대상 : 창업 준비자 ▪ 지원기준 : - ▪ 지원내용 : 각종 창업 교육 및 사업추진 운영 경비 지원 인턴,중소기업,벤처 창업보육센터 지원",api
20250103005400210042,일자리종합센터 취업지원 프로그램 운영,취업,취업지원,기타,0,0,unknown,unknown,,,,always,경제산업국,,"각종 프로그램 운영을 통해 청년취업 지원 ▪ 지원대상 : 청년 및 시민 ▪ 지원기준 : - ▪ 지원내용 : 찾아가는 일자리종합센터 운영, 취업지원 프로그램 운영 등 장기미취업청년 일자리종합센터 취업지원 프로그램 운영",api
20240418005400200013,미취업 청년 어학 및 자격증 응시료 지원(성북구),취업,자격증지원,서울,19,39,job_seeking,unknown,,,,always,서울특별시 성북구,https://www.sb.go.kr/yeyak/contents.do?key=6602,"서울특별시 성북구 청년 기본 조례에 의거, 청년들의 능력개발과 구직활동 촉진을 위해 「2026 미취업 청년 자격증 응시료 지원사업」대상자 지원 사업 2026.1.1. 이후 응시한 국가공인자격증 및 어학시험 응시료(1인당 10만원 한도 실비지원) 교육지원 미취업 청년 어학 및 자격증 응시료 지원(성북구)",api
20260420005400212770,(연장신청)청년맞춤형 주택임차보증금 이자지원,주거,주거지원,경기,19,39,job_seeking,renting,,,,always,광주시청,https://youth.gwangju.go.kr/www/50?formSeq=46&mapngColumn=policy_id&mapngId=1241&url=%2Fwww%2Fform%2FapplFormView,"대학(원)생, 취업준비생, 사회초년생의 임대보증금 대출을 알선하고 대출이자의 일부를 이차보전하여 주거안정에 기여 2억원이하 주택임차보증금 90% 이내(최대1억원) 이자 일부(2%) 2년간 이차보전 | 연장1회 가능(최장4년) 주거지원 (연장신청)청년맞춤형 주택임차보증금 이자지원",api
20260408005400212634,청년월세지원,주거,월세지원,경기,19,34,unknown,renting,,2026-01-01,2026-12-31,open,광주시청,https://www.bokjiro.go.kr/,"고물가, 고금리 등으로 경제적 어려움을 겪고 있는 청년층의 주거비 부담 경감을 위하여 일시적으로 청년월세 지원 월 최대 20만원 임대료 지원 (최장 24개월) * 생애 1회 / 임차보증금, 관리비 등은 제외 주거지원 청년월세지원",api
20260408005400212633,전세보증금반환보증 보증료 지원,주거,전세지원,경기,19,39,unknown,homeless,,,,always,광주시청,https://www.gov.kr,무주택 임차인의 전세보증금반환보증 가입을 유도하여 전세사기 피해를 예방하기 위한 전세보증금반환보증 보증료 지원 납부한 보증료의 전부 또는 일부(최대 40만원*)를 본인 계좌로 이체 * &apos;26.3.31. 이후 보증 가입자만 해당 (&apos;26.3.30. 이전 보증 가입자는 최대 30만원) - 청년* 임차인 : 신청인이 기 납부한 보증료 (최대 40만원) - 청년* 외 임차인 : 신청인이 기 납부한 보증료의 90% (최대 40만원) - 신혼부부** 임차인 : 신청인이 기납부한 보증료 (최대 40만원) * 신청일 기준 만19,api
20260408005400212631,청년 주거급여 분리지급,주거,주거지원,경기,19,30,job_seeking,renting,,,,always,광주시청,www.bokjiro.go.kr,"취학·구직 등의 사유로 부모(주거급여 수급가구)와 떨어져 주거지를 달리하는 만19세 ~ 30세 미만 미혼청년의 임대료 부담을 완화하여, 청년 대상에게 별도 주거급여를 지급합니다. 지원상한액(광역시 기준) : 1인 247,000원, 2인 275,000원, 3인 327,000원, 4인 381,000원 주거지원 청년 주거급여 분리지급",api
20260407005400212566,광산청년온가 입주자 모집 안내,주거,취업지원,경기,19,39,job_seeking,unknown,,,,always,광주시청,https://blog.naver.com/youth-onga/224236625297,광산구가 청년의 성공적인 자립과 미래를 위해 준비한 청년 빌드업스테이 광산청년온(溫)가(家)에서 2026년 정기 입주자를 아래와 같이 모집하니 미취업 청년들의 많은 관심과 도전 바랍니다. 청년의 성공적인 자립과 미래를 위해 준비한 청년 빌드업스테이 광산청년온(溫)가(家)에서 2026년 정기 입주자를 아래와 같이 모집하오니 미취업 청년들의 많은 관심과 도전 바랍니다. □ 모집개요 ❍ 모집대상 : 광주광역시 거주 미취업 청년(만19세 ~ 39세) *임대료 : 입주시 보증금 50만원(퇴거시 환불)외 월임대료 없음 ❍ 모집인원 : 총 14,api
20260406005400212463,(중구) 2026년 중구 청년 이사비 지원사업,주거,주거지원,기타,19,39,unknown,homeless,(소득기준) 기준 중위소득 120% 이하 가구,2026-02-01,2026-11-30,open,인천광역시 중구 주민생활국 경제산업과,https://youth.incheon.go.kr/youthpolicy/youthPolicyInfoDetail.do?poly_seq=395,"무주택·주거취약 청년에게 이사비용을 지원하여 주거 안정을 도모하고 중구 청년의 지역정착을 촉진 생애 1회, 이사비 최대 40만원 실비 지원 ※ 이사비 및 중개보수비에 실제 소요된 비용만 지원하며, 청소비는 제외 주거지원 (중구) 2026년 중구 청년 이사비 지원사업",api
20260406005400212411,(중구) 인천시 청년월세 지원사업,주거,월세지원,기타,35,39,unknown,renting,(청년독립가구) 기준 중위소득 60%이하 (원가구) 기준 중위소득 100% 이하,2026-03-30,2026-05-29,open,인천광역시 중구 주민생활국 경제산업과,https://youth.incheon.go.kr/bbs/bbsMsgDetail.do?msg_seq=45&bcd=notice,"경제적 어려움을 겪는 청년들의 주거비용 부담 경감 ○ 지원금액 : 1인 월 20만원씩, 최대 24개월(회) 월세 지원(기존 지원횟수 포함 한사람당 최대 24회 지급 가능) - 실제 납부하는 월세의 최대 20만원까지 지원(임차보증금, 관리비 등은 제외) ○ 지 급 일 : 매월 25일 현금으로 지급 - 토요일이거나 공휴일인 경우에는 그 전날 지급 - 신규 신청자의 경우 선정된 이후 5월분 월세부터 소급 지원하며, 변경 신청자의 경우 신청월부터 가산하여 소급 지원 ○ 주거급여 수급자인 경우 전월(20일)에 지급한 주거급여를 차감하고 지급",api
20260330005400212325,청년인큐베이팅공유공간 운영,주거,교육훈련,기타,19,45,unknown,unknown,,2026-01-01,2026-12-31,open,경상북도 의성군 관광복지국,https://www.usc.go.kr/youth/page.do?mnu_uid=2022&,"교육공간 및 사무공간, 실험실 등 운영 지원 ㅇ (목적) 청년창업가 인큐베이팅 지원 ㅇ (대상) 지역 청년 ㅇ (주요내용) 교육공간 및 사무공간, 실험실 등 운영 지원 ㅇ (전달체계) 군-위탁단체-지역청년 주거지원 청년인큐베이팅공유공간 운영",api
20260330005400212324,청년키움지원센터 운영,주거,주거지원,기타,19,45,unknown,unknown,,2026-01-01,2026-12-31,open,경상북도 의성군 관광복지국,https://www.usc.go.kr/youth/page.do?mnu_uid=2021&,"공유오피스 및 책방, 카페 운영 지원 ㅇ (목적) 청년창업 공유공간으로 공유오피스 및 휴식과 소통의 공간으로 운영 ㅇ (대상) 지역 청년 ㅇ (주요내용) 공유오피스 및 책방, 카페 운영 지원 ㅇ (전달체계) 군-위탁단체-지역청년 주거지원 청년키움지원센터 운영",api
20260330005400212322,청춘어람 운영,주거,주거지원,기타,19,45,unknown,unknown,,2026-01-01,2026-12-31,open,경상북도 의성군 관광복지국,https://www.usc.go.kr/youth/page.do?mnu_uid=2020&,복합문화공간 및공유업무공간 운영 지원 ㅇ (목적) 청년복합문화센터로 청년들의 안정적인 정주 기회 제공 ㅇ (대상) 지역 청년 ㅇ (주요내용) 복합문화공간 및공유업무공간 운영 지원 ㅇ (전달체계) 군-위탁단체-지역청년 주거지원 청춘어람 운영,api
20260330005400212321,의성푸드빌리지 운영,주거,창업지원,기타,19,45,unknown,unknown,,2026-01-01,2026-12-31,open,경상북도 의성군 관광복지국,https://www.usc.go.kr/youth/page.do?mnu_uid=2019&,청년외식창업공간 운영 지원 ㅇ (목적) 지역내 청년의 창업지원 역량 및 전문성 강화를 위한 청년외식창업공동체 공간 운영 ㅇ (대상) 지역 청년 ㅇ (주요내용) 청년외식창업공간 운영 지원 ㅇ (전달체계) 군-위탁단체-지역청년 주거지원 의성푸드빌리지 운영,api
20260326005400212288,2026년 평택시 청년 전월세 중개보수료 감면사업,주거,월세지원,경기,19,39,unknown,renting,,2026-01-01,2026-12-31,open,경기도 평택시 기획항만경제실,https://www.pyeongtaek.go.kr/,1. 청년들에게 중개보수료 감면을 통한 경제적 부담 완화 및 부동산 관련 정보 제공 평택시 거주 또는 전입 예정인 19~39세 이하 청년 1인 가구에 전월세 임차계약 시 중개보수료 20% 감면 및 부동산 계약 관련 정보 제공 (재능기부 공인중개사사무소 직접 방문) 주거지원 2026년 평택시 청년 전월세 중개보수료 감면사업,api
20260326005400212287,2026년 평택시 청년 월세 지원,주거,월세지원,경기,19,39,unknown,renting,"기준중위소득 120% 이하(3,077,086원)",2026-01-01,2026-12-31,open,경기도 평택시 기획항만경제실,https://www.pyeongtaek.go.kr/,"평택시에 거주하는 1인 가구 청년의 주거비 부담 완화 및 사회진입 지원 (사업기간) 연중 (사업대상) 기준중위소득 120%이하 평택시 거주 19세~39세 이하 1인 가구 청년 임차보증금 9,000만 원 이하 및 월세 50만 원 이하 세입 거주자 ※ 1인 가구 기준중위소득 120% : 월 3,077,086원(2026년 기준) (사 업 량) 100명 (신청방법) 관할 행정복지센터 방문 또는 메일, 등기 우편 신청 (지원금액) 월 20만 원 월세 지원(최대 12개월/ 240만 원, 생애 1회) (지원방법) 월 임대료 납입 증빙 후 계좌 ",api
20260325005400212276,청년단기주거공간 운영(금강장),주거,주거지원,기타,19,45,unknown,unknown,,2026-01-01,2026-12-31,open,경상북도 의성군 관광복지국,https://www.usc.go.kr/youth/page.do?mnu_uid=2731&,체류형 사업 참여자 및 지역청년 단기주거 지원 ㅇ (목적) 유입초기 청년 주거 지원 ㅇ (주요내용) 체류형 사업 참여자 및 지역청년 단기주거 지원 ㅇ (전달체계) 군-위탁단체-지역청년 주거지원 청년단기주거공간 운영(금강장),api
20260325005400212275,청년복합주거공간 운영(금수장),주거,주거지원,기타,19,45,unknown,unknown,,2026-01-01,2026-12-31,open,경상북도 의성군 관광복지국,https://www.usc.go.kr/youth/page.do?mnu_uid=2024&,청년 대상 숙박공간 및 워케이션 프로그램 제공 ㅇ (목적) 공유공간과 숙박공간이 분리된 복합주거공간 운영 ㅇ (주요내용) 청년 대상 숙박공간 및 워케이션 프로그램 제공 ㅇ (전달체계) 군-위탁단체-지역청년 주거지원 청년복합주거공간 운영(금수장),api
20260319005400112218,(국토부) 26년 청년월세 지원사업,주거,월세지원,all,19,34,unknown,renting,하단참고,2026-09-01,2028-12-31,unknown,국토교통부,https://bokjiro.go.kr,"고금리·고물가 등으로 경제적 어려움을 겪는 청년층의 주거비 부담 경감을 위해 월 최대 20만원씩 최장 24개월간 월세를 지원합니다(생애 1회). 월세로 거주하는 청년을 대상으로 실제 납부하는 임대료를 최대 480만원(월 최대 20만원)까지 최대 24개월(회) 동안 매월 분할하여 지원합니다. ○ 실제 월세 범위 내에서 지원하며, 임차보증금, 관리비 등은 제외 후 지원합니다. ○ 주거급여 수급자의 경우 주거급여액 중 월차임분(청년 주거급여 분리지급액 포함)을 차감한 금액만 지원합니다. ○ 방학기간 등으로 수급기간이 연속적이지 않더라도 ",api
20260318005400212197,2026년 군포시 신혼부부 및 청년 전월세 보증금 대출이자 지원,주거,월세지원,경기,19,39,unknown,renting,중위소득 180%,2026-03-09,2026-04-30,open,경기도 군포시,https://www.gunpo.go.kr/,"군포시에 정착하는 신혼부부와 청년의 주거비 부담 완화를 통해 자립기반을 강화하고 안정된 거주여건을 조성 ○ 지원내용 - 신혼부부: 전월세 보증금 대출잔액의 2%, 가구당 최대 300만원(1회/1년) 예) 대출잔액이 2억원인 경우, 2%가 300만원을 초과하므로 300만원 지원 - 청 년: 전월세 보증금 대출잔액의 1%, 가구당 최대 100만원(1회/1년) 예) 대출잔액이 2억원인 경우, 1%가 100만원을 초과하므로 100만원 지원 ○ 지원금액 : 신혼부부 최대 300만원, 청년 최대 100만원 ※ 금년도 예산 집행잔액 범위 내 지",api
20260318005400212193,청년 1인가구 전월세 안심계약 지원,주거,월세지원,경기,19,39,unknown,renting,,2026-03-10,2026-12-31,open,경기도 군포시,https://www.gunpoycf.or.kr/,"청년 1인가구 부동산 사기 피해 예방 및 안정적인 주거정착 지원 ㅇ (대상) 군포시 거주(예정) 1인가구 청년 ㅇ (주요내용) - 전월세 계약상담, 전입 희망지역 주변 정보제공 - 집보기 동행, 전월세 임대 청년 주거지원정책 정보 제공 등 주거지원 청년 1인가구 전월세 안심계약 지원",api
20260318005400212189,(광양시)광양학사(서울 공공기숙사) 운영,주거,주거지원,서울,0,0,student,unknown,,,,always,전라남도 광양시 미래산업국,https://gwangyang.go.kr/kor/,"수도권 대학 재학생과 연수·실습생, 입시 준비생에게 저렴한 기숙사를 제공해 주거 안정을 지원합니다. -서울 공공기숙사 입사 지원 -월 12만원 이용료로 주거 지원 -결원 발생 시 수시 모집 주거지원 (광양시)광양학사(서울 공공기숙사) 운영",api
20260313005400212147,용인청년 부동산 중개 보수 감면 사업,주거,주거지원,경기,18,39,unknown,unknown,,,,always,경기도 용인시,https://youth.yongin.go.kr/web/main/youthPolicy/view?bizId=A2026021000000000000055001,지역 상생형 주거문화 조성 ㅇ (대상) 18~34세 청년임차인 ㅇ (주요내용) 중개보수 20% 이상 감면 주거지원 용인청년 부동산 중개 보수 감면 사업,api
20260123005400112079,"대학생 연합생활관(은행권,고양)",주거,주거지원,all,0,0,student,unknown,,,,always,한국장학재단 청년주거지원부,https://www.kosaf.go.kr,"대학생 주거안정을 위해 민간기부(은행연합회)를 통해 설립된 대학생 연합생활관 대학생 주거안정을 위한 기숙사 지원 - 위치: 경기도 고양시 덕양구 원흥1로 23 - 정원: 986명(2인 1실) - 기숙사비: 월 15만원(보증금 15만원) - 입주대상: 대한민국 소재 국내 대학(원)에 입학예정 또는 재적 중인 대학생(세부내용 선발공고 참조) 주거지원,교육지원 대학생 연합생활관(은행권,고양)",api
20251121005400211920,"대학생 주거 지원(서‧동서울관, 청주관)",주거,주거지원,서울,19,39,student,unknown,공고문 참고,2025-01-01,2025-12-31,closed,충청북도,https://home.cbhs.kr/,"ㅇ 향토인재 양성을 위한 장학시설(기숙시설)의 관리‧운영 ㅇ (사업 대상) 대학교 신입생, 재학생 - (연령 기준) 해당없음 - (소득 기준) 건강보험 월평균액 낮은 순 - (기타 조건) 지원자 또는 친권자가 3년 이상 계속 거주, 도내 고등학교 졸업생, 졸업예정인자로 1년 이상 계속 거주 주거지원 대학생 주거 지원(서‧동서울관, 청주관)",api
20251107005400211817,대학기숙사 확충,주거,주거지원,경기,19,39,unknown,unknown,,,,always,경기도 자치행정국 자치행정과,https://www.gg.go.kr/,대학 기숙사 확충 대학 기숙사 확충 주거지원 대학기숙사 확충,api
